reference_evaluation_panel,officialname,oaire_result_type,openairecompatibility,data_source_id,works,projects_with_repo_works,reference_evaluation_panel_title,projects,prop
SH02_REF,Research Repository of Catalonia,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7a614fd06c325499f1680b9896beedeb,6,2,"Institutions, Values, Environment and Space",324,0.006172839506172839
SH02_REF,ResearchGate Data,publication,not available,re3data_____::9ff95da0ece8dc87bcc2b5cf5b1f350b,4,3,"Institutions, Values, Environment and Space",324,0.009259259259259259
SH02_REF,Serveur académique lausannois,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::9fdb62f932adf55af2c0e09e55861964,1,1,"Institutions, Values, Environment and Space",324,0.0030864197530864196
SH02_REF,SocArXiv,publication,OpenAIRE Basic (DRIVER OA),share_______::07ed065a60d03797ff1b02514685a0c0,4,3,"Institutions, Values, Environment and Space",324,0.009259259259259259
SH02_REF,Social Science Open Access Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::7810ccd41bf26faaa2c4e1f20db70a71,16,10,"Institutions, Values, Environment and Space",324,0.030864197530864196
SH02_REF,Spiral - Imperial College Digital Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::995e1fda4a2b5f55ef0df50868bf2a8f,2,2,"Institutions, Values, Environment and Space",324,0.006172839506172839
SH02_REF,SPIRE - Sciences Po Institutional REpository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::1bd4b29a8e0afccd9923fe29cecb4b29,7,4,"Institutions, Values, Environment and Space",324,0.012345679012345678
SH02_REF,Strathprints,publication,not available,opendoar____::2ac2406e835bd49c70469acae337d292,2,2,"Institutions, Values, Environment and Space",324,0.006172839506172839
SH02_REF,Surrey Research Insight,publication,OpenAIRE Basic (DRIVER OA),opendoar____::496e05e1aea0a9c4655800e8a7b9ea28,2,1,"Institutions, Values, Environment and Space",324,0.0030864197530864196
SH02_REF,Sussex Research Online,publication,collected from a compatible aggregator,opendoar____::ea159dc9788ffac311592613b7f71fbb,18,4,"Institutions, Values, Environment and Space",324,0.012345679012345678
SH02_REF,The University of Manchester - Institutional Repository,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::b994697479c5716eda77e8e9713e5f0f,2,2,"Institutions, Values, Environment and Space",324,0.006172839506172839
SH02_REF,Tilburg University Repository,publication,collected from a compatible aggregator,opendoar____::01f78be6f7cad02658508fe4616098a9,9,4,"Institutions, Values, Environment and Space",324,0.012345679012345678
SH02_REF,Toulouse 1 Capitole Publications,publication,OpenAIRE Basic (DRIVER OA),opendoar____::92f54963fc39a9d87c2253186808ea61,1,1,"Institutions, Values, Environment and Space",324,0.0030864197530864196
SH02_REF,Trepo - Institutional Repository of Tampere University,publication,OpenAIRE Basic (DRIVER OA),opendoar____::812214fb8e7066bfa6e32c626c2c688b,6,1,"Institutions, Values, Environment and Space",324,0.0030864197530864196
SH02_REF,TU Delft Repository,publication,collected from a compatible aggregator,opendoar____::c9892a989183de32e976c6f04e700201,9,4,"Institutions, Values, Environment and Space",324,0.012345679012345678
SH02_REF,UM Publications,publication,collected from a compatible aggregator,opendoar____::fe9fc289c3ff0af142b6d3bead98a923,16,4,"Institutions, Values, Environment and Space",324,0.012345679012345678
SH02_REF,Universiteit Twente Repository,publication,collected from a compatible aggregator,opendoar____::8dd48d6a2e2cad213179a3992c0be53c,8,5,"Institutions, Values, Environment and Space",324,0.015432098765432098
SH02_REF,Universiteit van Amsterdam Digital Academic Repository,publication,collected from a compatible aggregator,opendoar____::bc6dc48b743dc5d013b1abaebd2faed2,80,14,"Institutions, Values, Environment and Space",324,0.043209876543209874
SH02_REF,University of Bath's research portal,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::8d9a0adb7c204239c9635426f35c9522,3,2,"Institutions, Values, Environment and Space",324,0.006172839506172839
SH02_REF,University of Lincoln Institutional Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::e4da3b7fbbce2345d7772b0674a318d5,1,1,"Institutions, Values, Environment and Space",324,0.0030864197530864196
SH02_REF,University of Liverpool Repository,publication,collected from a compatible aggregator,opendoar____::459a4ddcb586f24efd9395aa7662bc7c,1,1,"Institutions, Values, Environment and Space",324,0.0030864197530864196
SH02_REF,University of Southern Denmark Research Output,publication,OpenAIRE Basic (DRIVER OA),opendoar____::1aa057313c28fa4a40c5bc084b11d276,3,2,"Institutions, Values, Environment and Space",324,0.006172839506172839
SH02_REF,Univerzitní repozitář Masarykovy univerzity,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::4ad13f04ef4373992c9d3046200aa350,8,1,"Institutions, Values, Environment and Space",324,0.0030864197530864196
SH02_REF,UPF Digital Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a14ac55a4f27472c5d894ec1c3c743d2,15,3,"Institutions, Values, Environment and Space",324,0.009259259259259259
SH02_REF,Utrecht University Repository,publication,collected from a compatible aggregator,opendoar____::38b3eff8baf56627478ec76a704e9b52,26,11,"Institutions, Values, Environment and Space",324,0.033950617283950615
SH02_REF,VBN,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::8e2cfdc275761edc592f73a076197c33,3,2,"Institutions, Values, Environment and Space",324,0.006172839506172839
SH02_REF,Wageningen Staff Publications,publication,collected from a compatible aggregator,opendoar____::d709f38ef758b5066ef31b18039b8ce5,11,5,"Institutions, Values, Environment and Space",324,0.015432098765432098
SH02_REF,Warwick Research Archives Portal Repository,publication,collected from a compatible aggregator,opendoar____::0e9fa1f3e9e66792401a6972d477dcc3,9,3,"Institutions, Values, Environment and Space",324,0.009259259259259259
SH02_REF,Web-based Archive of RIVM Publications,publication,collected from a compatible aggregator,opendoar____::7504adad8bb96320eb3afdd4df6e1f60,2,1,"Institutions, Values, Environment and Space",324,0.0030864197530864196
SH02_REF,White Rose Research Online,publication,collected from a compatible aggregator,opendoar____::ffd52f3c7e12435a724a8f30fddadd9c,15,11,"Institutions, Values, Environment and Space",324,0.033950617283950615
SH02_REF,Zenodo,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::358aee4cc897452c00244351e4d91f69,67,17,"Institutions, Values, Environment and Space",324,0.05246913580246913
SH02_REF,Zenodo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::358aee4cc897452c00244351e4d91f69,13,7,"Institutions, Values, Environment and Space",324,0.021604938271604937
SH02_REF,Zurich Open Repository and Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::0efe32849d230d7f53049ddc4a4b0c60,8,4,"Institutions, Values, Environment and Space",324,0.012345679012345678
SH03_REF,Agritrop,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fd4c2dc64ccb8496e6f1f94c85f30d06,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,AMS Acta,publication,not available,re3data_____::4cc76bed7ce2fb95fd8e7a2dfde16016,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Apollo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::2723d092b63885e0d7c260cc007e8b9d,5,4,"The Social World, Diversity, Population",253,0.015810276679841896
SH03_REF,Arca - Repositório Institucional da Fiocruz,publication,not available,opendoar____::9a49a25d845a483fae4be7e341368e36,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Archined,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::e7023ba77a45f7e84c5ee8a28dd63585,7,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,Archivio della ricerca- Università di Roma La Sapienza,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::dc727151e5d55dde1e950767cf861ca5,2,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Archivio istituzionale della ricerca - Alma Mater Studiorum Università di Bologna,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::64c53a52cb3bd1a01c03a64db985c0cc,8,4,"The Social World, Diversity, Population",253,0.015810276679841896
SH03_REF,Archivio istituzionale della Ricerca - Bocconi,publication,OpenAIRE Basic (DRIVER OA),opendoar____::385822e359afa26d52b5b286226f2cea,10,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,Archivio istituzionale della ricerca - Università di Padova,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a22d33b4a00c165507a61f3bed4b5149,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Archivio istituzionale della ricerca - Università di Palermo,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::30a237d18c50f563cba4531f1db44acf,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Archivio Istituzionale della Ricerca dell'Università degli Studi di Milano,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::17326d10d511828f6b34fa6d751739e2,8,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,Archivio Istituzionale della Ricerca- Università degli Studi di Messina,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a8badd37c221a3f19d9ad0ac2196849a,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,ARCHIVO DIGITAL PARA LA DOCENCIA Y LA INVESTIGACION,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::02b1be0d48924c327124732726097157,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,arXiv.org e-Print Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::6f4922f45568161a8cdf4ad2299f6d23,17,13,"The Social World, Diversity, Population",253,0.05138339920948617
SH03_REF,BASE (Open Access Aggregator),publication,"OpenAIRE 3.0 (OA, funding)",openaire____::df45502607927471ecf8a6ae83683ff5,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,bioRxiv,publication,OpenAIRE Basic (DRIVER OA),share_______::bbd802baad85d1fd440f32a7a3a2c2b1,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Birkbeck Institutional Research Online,publication,collected from a compatible aggregator,opendoar____::34173cb38f07f89ddbebc2ac9128303f,2,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Brage IMR,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::90599c8fdd2f6e7a03ad173e2f535751,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,CONICET Digital,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fd9dcf1d146272bb05c490d790b6da52,2,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Copenhagen University Research Information System,publication,OpenAIRE Basic (DRIVER OA),opendoar____::030e65da2b1c944090548d36b244b28d,6,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,DI-fusion,publication,OpenAIRE Basic (DRIVER OA),opendoar____::c5866e93cab1776890fe343c9e7063fb,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,DIGITAL.CSIC,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::c9f95a0a5af052bffce5c89917335f67,7,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,Diposit Digital de Documents de la UAB,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::186a157b2992e7daed3677ce8e9fe40f,65,6,"The Social World, Diversity, Population",253,0.023715415019762844
SH03_REF,DSpace at VU,publication,collected from a compatible aggregator,opendoar____::0c74b7f78409a4022a2c4c5a5ca3ee19,22,12,"The Social World, Diversity, Population",253,0.04743083003952569
SH03_REF,Durham Research Online,publication,OpenAIRE Basic (DRIVER OA),opendoar____::cd00692c3bfe59267d5ecfac5310286c,4,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,e-Prints Soton,publication,OpenAIRE Basic (DRIVER OA),opendoar____::01386bd6d8e091c2ab4c7c7de644d37b,10,7,"The Social World, Diversity, Population",253,0.02766798418972332
SH03_REF,Edinburgh Research Explorer,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::512fc3c5227f637e41437c999a2d3169,14,8,"The Social World, Diversity, Population",253,0.03162055335968379
SH03_REF,Enlighten,publication,collected from a compatible aggregator,opendoar____::82aa4b0af34c2313a562076992e50aa3,3,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,ePLUS,publication,OpenAIRE Basic (DRIVER OA),opendoar____::29e1c59be16c852670e3be302e8c303b,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,ePubWU Institutional Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::f1c1592588411002af340cbaedd6fc33,3,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Erasmus University Institutional Repository,publication,collected from a compatible aggregator,opendoar____::9c3b1830513cc3b8fc4b76635d32e692,7,6,"The Social World, Diversity, Population",253,0.023715415019762844
SH03_REF,eScholarship - University of California,publication,OpenAIRE Basic (DRIVER OA),opendoar____::89f0fd5c927d466d6ec9a21b9ac34ffa,8,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,ETH Zürich Research Collection,publication,"OpenAIRE Data (funded, referenced datasets)",re3data_____::8ac60f4c88018b79a528ceb336266c6b,6,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,Europe PubMed Central,publication,collected from a compatible aggregator,opendoar____::8b6dd7db9af49e67306feb59a8bdc52c,217,73,"The Social World, Diversity, Population",253,0.2885375494071146
SH03_REF,Explore Bristol Research,publication,OpenAIRE Basic (DRIVER OA),opendoar____::f12f2b34a0c3174269c19e21c07dee68,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Fachrepositorium Lebenswissenschaften,publication,OpenAIRE Basic (DRIVER OA),opendoar____::4b26dc4663ccf960c8538d595d0a1d3a,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Flore (Florence Research Repository),publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::06eb61b839a0cefee4967c67ccb099dc,9,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,GFZ German Research Centre for Geosciences,publication,OpenAIRE Basic (DRIVER OA),opendoar____::1c9ac0159c94d8d0cbedc973445af2da,3,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Ghent University Academic Bibliography,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::fe73f687e5bc5280214e0486b273a5f9,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,HAL,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7e7757b1e12abcb736ab9a754ffb617a,46,11,"The Social World, Diversity, Population",253,0.043478260869565216
SH03_REF,HBO Kennisbank,publication,collected from a compatible aggregator,openaire____::431d1462786452bf6840b0645c6cb965,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,HELDA - Digital Repository of the University of Helsinki,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::06a81a4fb98d149f2d31c68828fa6eb2,4,4,"The Social World, Diversity, Population",253,0.015810276679841896
SH03_REF,IIASA PURE,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::b99d193b66a6542917d2b7bee52c2574,24,6,"The Social World, Diversity, Population",253,0.023715415019762844
SH03_REF,Infoscience - EPFL scientific publications,publication,OpenAIRE PubRepos v4.0,opendoar____::eecca5b6365d9607ee5a9d336962c534,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Institutional Repository,publication,collected from a compatible aggregator,opendoar____::3210ddbeaa16948a702b6049b8d9a202,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Investigo,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::781397bc0630d47ab531ea850bddcf63,8,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,IRIS UNIMORE - Archivio istituzionale della ricerca - Università di Modena e Reggio Emilia,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::f35fd567065af297ae65b621e0a21ae9,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Jagiellonian University Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::0d8080853a54f8985276b0130266a657,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Jyväskylä University Digital Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::3a029f04d76d32e79367c4b3255dda4d,36,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Kent Academic Repository,publication,collected from a compatible aggregator,opendoar____::4c22bd444899d3b6047a10b20a2f26db,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,King's Research Portal,publication,OpenAIRE Basic (DRIVER OA),opendoar____::566a9968b43628588e76be5a85a0f9e8,4,4,"The Social World, Diversity, Population",253,0.015810276679841896
SH03_REF,KNAW Repository,publication,collected from a compatible aggregator,opendoar____::97275a23ca44226c9964043c8462be96,23,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,"KOBRA: Kasseler OnlineBibliothek, Repository und Archiv",publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fccb60fb512d13df5083790d64c4d5dd,3,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Koç University Suna Kıraç Library’s New Digital Collections Portal,publication,OpenAIRE Basic (DRIVER OA),opendoar____::b6e710870acb098e584277457ba89d68,6,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Lancaster EPrints,publication,OpenAIRE Basic (DRIVER OA),opendoar____::757b505cfd34c64c85ca5b5690ee5293,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,LAReferencia - Red Federada de Repositorios Institucionales de Publicaciones Científicas Latinoamericanas,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::dc6e224a8d74ce03bf301152d6e33e97,3,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Leiden University Repository,publication,collected from a compatible aggregator,opendoar____::854d6fae5ee42911677c739ee1734486,6,3,"The Social World, Diversity, Population",253,0.011857707509881422
SH03_REF,Lirias,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fe709c654eac84d5239d1a12a4f71877,12,6,"The Social World, Diversity, Population",253,0.023715415019762844
SH03_REF,LSE Research Online,publication,OpenAIRE Basic (DRIVER OA),opendoar____::7eabe3a1649ffa2b3ff8c02ebfd5659f,6,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Lund University Publications,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::2cbca44843a864533ec05b321ae1f9d1,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,MAnnheim DOCument Server,publication,OpenAIRE Basic (DRIVER OA),opendoar____::52cf49fea5ff66588408852f65cf8272,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,medRxiv,publication,OpenAIRE Basic (DRIVER OA),opendoar____::44012e792781772d8795acf27fabed2f,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,MPG.PuRe,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::958adb57686c2fdec5796398de5f317a,8,6,"The Social World, Diversity, Population",253,0.023715415019762844
SH03_REF,"NARCIS",publication,"OpenAIRE 3.0 (OA, funding)",openaire____::fdb035c8b3e0540a8d9a561a6c44f4de,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Natural History Museum Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::69f357fcc8e6d119f3d95f33cedb5915,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,NERC Open Research Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::fba9d88164f3e2d9109ee770223212a0,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Northumbria Research Link,publication,collected from a compatible aggregator,opendoar____::e94f63f579e05cb49c05c2d050ead9c0,6,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Norwegian Institute of Public Health Open Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::084a8a9aa8cced9175bd07bc44998e75,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Norwegian Open Research Archives,publication,OpenAIRE Basic (DRIVER OA),driver______::4dc196be332447baf11e431bd838e81c,8,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,Nottingham Research Repository,publication,collected from a compatible aggregator,opendoar____::56c51a39a7c77d8084838cc920585bd0,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,OAPEN Library,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::761c7920f470038d4c8a619c79eddd62,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Online Research @ Cardiff,publication,collected from a compatible aggregator,opendoar____::b53b3a3d6ab90ce0268229151c9bde11,5,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Open Repository and Bibliography - Luxembourg,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::18ad9899f3f21a5a1583584d5f11c0c0,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Open Science Framework,publication,collected from a compatible aggregator,re3data_____::e9ccec69196dfd1b2247ef8f8d2c5919,6,3,"The Social World, Diversity, Population",253,0.011857707509881422
SH03_REF,OpenUCT,publication,OpenAIRE PubRepos v4.0,opendoar____::55d99a37b2e1badba7c8df4ccd506a88,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Opin visindi,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::87ae6fb631f7c8a627e8e28785d9992d,3,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Oxford University Research Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::2290a7385ed77cc5592dc2153229f082,67,16,"The Social World, Diversity, Population",253,0.06324110671936758
SH03_REF,Portsmouth Research Portal,publication,OpenAIRE Basic (DRIVER OA),opendoar____::7e8d7e5ccbddfd9576be61e3ab86aa73,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,PsyArXiv,publication,OpenAIRE Basic (DRIVER OA),share_______::598e3a1a3ada06e983f0e3040b6693d6,4,3,"The Social World, Diversity, Population",253,0.011857707509881422
SH03_REF,Publications at Bielefeld University,publication,OpenAIRE PubRepos v4.0,opendoar____::229754d7799160502a143a72f6789927,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Publications Open Repository TOrino,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::cb8da6767461f2812ae4290eac7cbc42,31,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,PubliCatt,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::e02e27e04fdff967ba7d76fb24b8069d,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Publikationer från Linköpings universitet,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::b1a59b315fc9a3002ce38bbe070ec3f5,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Publikationer från Södertörns Högskola,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::36660e59856b4de58a219bcf4e27eba3,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Publikationer från Umeå universitet,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::d6baf65e0b240ce177cf70da146c8dc8,3,3,"The Social World, Diversity, Population",253,0.011857707509881422
SH03_REF,Publikationer från Uppsala Universitet,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::52720e003547c70561bf5e03b95aa99f,2,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,PURE Aarhus University,publication,"OpenAIRE 3.0 (OA, funding)",openaire____::d76e4d42b3bd658259e8bf9c37ef448f,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Queen's University Research Portal,publication,OpenAIRE Basic (DRIVER OA),opendoar____::53c6de78244e9f528eb3e1cda69699bb,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Radboud Repository,publication,collected from a compatible aggregator,opendoar____::7bccfde7714a1ebadf06c5f4cea752c1,20,5,"The Social World, Diversity, Population",253,0.019762845849802372
SH03_REF,RE.PUBLIC@POLIMI Research Publications at Politecnico di Milano,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7ec3b3cf674f4f1d23e9d30c89426cce,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Repositório do ISCTE-IUL,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::4d2e7bd33c475784381a64e43e50922f,1,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Repositorio Institucional EdocUR,publication,OpenAIRE PubRepos v4.0,opendoar____::3546ab441e56fa333f8b44b610d95691,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Repositorio Institucional Universidad de Granada,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7437d136770f5b35194cb46c1653efaa,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Repository of the University of Ljubljana,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::2a3d6d6cc4b5e77238c1fc1bb6cdd681,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Repository TU/e,publication,collected from a compatible aggregator,opendoar____::99c5e07b4d5de9d18c350cdf64c5aa3d,2,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Research Papers in Economics,publication,OpenAIRE Basic (DRIVER OA),opendoar____::5e9f92a01c986bafcabbafd145520b13,3,3,"The Social World, Diversity, Population",253,0.011857707509881422
SH03_REF,Research Repository of Catalonia,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7a614fd06c325499f1680b9896beedeb,14,4,"The Social World, Diversity, Population",253,0.015810276679841896
SH03_REF,ResearchGate Data,publication,not available,re3data_____::9ff95da0ece8dc87bcc2b5cf5b1f350b,2,2,"The Social World, Diversity, Population",253,0.007905138339920948
SH03_REF,Revistes Catalanes amb Accés Obert,publication,OpenAIRE Basic (DRIVER OA),opendoar____::f29c21d4897f78948b91f03172341b7b,2,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Rothamsted Repository,publication,OpenAIRE PubRepos v4.0,opendoar____::d0ac1ed0c5cb9ecbca3d2496ec1ad984,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Scientific Electronic Library Online - Brazil,publication,OpenAIRE Basic (DRIVER OA),opendoar____::996a7fa078cc36c46d02f9af3bef918b,5,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Scientific Electronic Library Online - Colombia,publication,OpenAIRE Basic (DRIVER OA),opendoar____::eb6fdc36b281b7d5eabf33396c2683a2,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Scientific Electronic Library Online - South Africa,publication,OpenAIRE Basic (DRIVER OA),opendoar____::70efba66d3d8d53194fb1a8446ae07fa,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,Serveur académique lausannois,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::9fdb62f932adf55af2c0e09e55861964,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,SOAS Research Online,publication,collected from a compatible aggregator,opendoar____::0e01938fc48a2cfb5f2217fbfb00722d,1,1,"The Social World, Diversity, Population",253,0.003952569169960474
SH03_REF,SocArXiv,publication,OpenAIRE Basic (DRIVER OA),share_______::07ed065a60d03797ff1b02514685a0c0,7,4,"The Social World, Diversity, Population",253,0.015810276679841896
SH03_REF,Social Science Open Access Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::7810ccd41bf26faaa2c4e1f20db70a71,3,3,"The Social World, Diversity, Population",253,0.011857707509881422
